,year,country,purpose,mode,duration,age,visits_thousand,nights_thousand,millions_spent
4991,2005,Germany,Holiday,Air,8-14 nights,25-34,4.02,43.58,1.43
4992,2005,Germany,Holiday,Air,8-14 nights,35-44,0.97,8.56,0.47
4993,2005,Germany,Holiday,Air,15+ nights,16-24,0.97,82.77,0.01
4994,2005,Germany,Holiday,Air,15+ nights,55-64,0.97,15.22,2.57
4995,2005,Germany,Holiday,Sea,1-3 nights,45-54,1.67,5.00,0.63
4996,2005,Germany,Holiday,Sea,1-3 nights,65+,1.67,4.17,0.74
4997,2005,Germany,Holiday,Sea,4-7 nights,45-54,0.91,1.81,0.11
4998,2005,Germany,Holiday,Sea,4-7 nights,65+,0.83,5.84,0.25
4999,2005,Germany,Holiday,Sea,8-14 nights,25-34,0.43,4.63,0.15
5000,2005,Germany,Holiday,Sea,8-14 nights,35-44,1.56,11.66,0.56
5001,2005,Germany,Holiday,Sea,8-14 nights,45-54,0.43,4.21,0.46
5002,2005,Germany,Holiday,Sea,15+ nights,65+,2.61,30.74,1.09
5003,2005,Germany,Business,Air,1-3 nights,25-34,3.38,6.71,0.53
5004,2005,Germany,Business,Air,1-3 nights,35-44,1.13,2.25,0.25
5005,2005,Germany,Business,Air,1-3 nights,45-54,4.08,5.46,0.4
5006,2005,Germany,Business,Air,1-3 nights,55-64,0.91,0.90,0.06
5007,2005,Germany,Business,Air,4-7 nights,45-54,7.45,29.66,2.47
5008,2005,Germany,Business,Sea,4-7 nights,45-54,0.85,4.59,0.23
5009,2005,Germany,Business,Tunnel,4-7 nights,45-54,2.68,2.90,0.03
5010,2005,Germany,VFR,Air,1-3 nights,35-44,0.9,2.73,0.15
5011,2005,Germany,VFR,Air,1-3 nights,55-64,0.78,1.57,0.42
5012,2005,Germany,VFR,Air,1-3 nights,65+,3.35,10.14,1.1
5013,2005,Germany,VFR,Air,4-7 nights,0-15,0.9,3.64,0.0
5014,2005,Germany,VFR,Air,4-7 nights,16-24,0.9,4.55,0.44
5015,2005,Germany,VFR,Air,4-7 nights,25-34,1.8,10.01,0.36
5016,2005,Germany,VFR,Air,8-14 nights,16-24,0.9,10.92,0.0
5017,2005,Germany,VFR,Air,8-14 nights,25-34,1.76,15.96,0.12
5018,2005,Germany,VFR,Air,15+ nights,16-24,0.87,12.35,0.0
5019,2005,Germany,VFR,Air,15+ nights,35-44,0.9,22.76,0.0
5020,2005,Germany,VFR,Air,15+ nights,45-54,1.85,26.21,0.39
5021,2005,Germany,VFR,Sea,1-3 nights,25-34,0.9,1.79,0.12
5022,2005,Germany,VFR,Sea,4-7 nights,0-15,0.83,5.00,0.0
5023,2005,Germany,Study,Air,4-7 nights,16-24,0.81,5.69,0.08
5024,2005,Germany,Study,Sea,15+ nights,25-34,0.42,16.26,0.87
5025,2005,Germany,Other,Air,1-3 nights,25-34,0.81,1.63,0.15
5473,2005,Germany,Holiday,Air,1-3 nights,25-34,0.66,1.96,0.55
5474,2005,Germany,Holiday,Air,1-3 nights,35-44,1.67,3.32,0.42
5475,2005,Germany,Holiday,Air,1-3 nights,45-54,3.57,7.12,1.27
5476,2005,Germany,Holiday,Air,4-7 nights,0-15,0.82,1.63,0.06
5477,2005,Germany,Holiday,Air,4-7 nights,16-24,4.43,27.21,0.99
5478,2005,Germany,Holiday,Air,4-7 nights,25-34,13.1,73.31,4.73
5479,2005,Germany,Holiday,Air,4-7 nights,35-44,3.82,22.67,2.67
5480,2005,Germany,Holiday,Air,4-7 nights,45-54,3.11,16.08,1.76
5481,2005,Germany,Holiday,Air,4-7 nights,55-64,1.19,4.71,0.31
5482,2005,Germany,Holiday,Air,4-7 nights,65+,1.87,7.42,0.98
5483,2005,Germany,Holiday,Air,8-14 nights,25-34,5.44,56.23,3.04
5484,2005,Germany,Holiday,Air,8-14 nights,35-44,4.07,42.48,3.73
5485,2005,Germany,Holiday,Air,8-14 nights,45-54,8.24,92.69,3.49
5486,2005,Germany,Holiday,Air,8-14 nights,55-64,2.96,21.57,2.07
5487,2005,Germany,Holiday,Air,15+ nights,0-15,0.51,8.93,0.3
5488,2005,Germany,Holiday,Air,15+ nights,16-24,2.58,45.29,1.58
5489,2005,Germany,Holiday,Air,15+ nights,35-44,2.81,35.25,1.57
5490,2005,Germany,Holiday,Air,15+ nights,45-54,2.56,38.93,1.17
5491,2005,Germany,Holiday,Air,15+ nights,55-64,1.87,57.49,1.36
5492,2005,Germany,Holiday,Sea,1-3 nights,16-24,1.72,5.15,0.36
5493,2005,Germany,Holiday,Sea,1-3 nights,45-54,0.86,2.58,0.12
5494,2005,Germany,Holiday,Sea,4-7 nights,0-15,2.62,6.12,0.25
5495,2005,Germany,Holiday,Sea,4-7 nights,35-44,0.86,3.44,0.42
5496,2005,Germany,Holiday,Sea,4-7 nights,45-54,2.58,10.31,1.04
5497,2005,Germany,Holiday,Sea,4-7 nights,55-64,4.31,25.55,1.5
5498,2005,Germany,Holiday,Sea,4-7 nights,65+,4.29,25.08,1.84
5499,2005,Germany,Holiday,Sea,8-14 nights,16-24,0.49,6.36,0.07
5500,2005,Germany,Holiday,Sea,8-14 nights,35-44,4.43,41.53,0.76
5501,2005,Germany,Holiday,Sea,8-14 nights,55-64,7.81,60.64,4.23
5502,2005,Germany,Holiday,Sea,8-14 nights,65+,5.14,38.59,2.47
5503,2005,Germany,Holiday,Sea,15+ nights,0-15,2.7,51.19,0.66
5504,2005,Germany,Holiday,Sea,15+ nights,16-24,2.01,61.94,0.76
5505,2005,Germany,Holiday,Sea,15+ nights,25-34,2.01,27.19,0.57
5506,2005,Germany,Holiday,Sea,15+ nights,35-44,5.13,123.37,2.39
5507,2005,Germany,Holiday,Sea,15+ nights,45-54,6.49,108.78,6.15
5508,2005,Germany,Business,Air,4-7 nights,25-34,0.3,1.22,0.25
5509,2005,Germany,Business,Air,8-14 nights,35-44,2.4,23.80,3.04
5510,2005,Germany,Business,Air,15+ nights,25-34,1.77,25.84,1.8
5511,2005,Germany,Business,Sea,4-7 nights,35-44,0.92,2.80,0.11
5512,2005,Germany,Business,Sea,4-7 nights,45-54,0.92,5.60,0.05
5513,2005,Germany,VFR,Air,1-3 nights,25-34,0.81,2.44,0.22
5514,2005,Germany,VFR,Air,1-3 nights,35-44,0.81,2.44,0.07
5515,2005,Germany,VFR,Air,4-7 nights,16-24,1.84,7.40,0.16
5516,2005,Germany,VFR,Air,4-7 nights,45-54,2.55,7.62,0.3
5517,2005,Germany,VFR,Air,4-7 nights,55-64,0.84,4.22,0.54
5518,2005,Germany,VFR,Air,4-7 nights,65+,1.09,7.63,1.26
5519,2005,Germany,VFR,Air,8-14 nights,45-54,1.93,17.40,0.75
5520,2005,Germany,VFR,Air,8-14 nights,65+,1.31,6.56,0.09
5521,2005,Germany,VFR,Air,15+ nights,0-15,1.76,120.30,2.75
5522,2005,Germany,VFR,Air,15+ nights,35-44,4.37,58.25,2.23
5523,2005,Germany,VFR,Air,15+ nights,55-64,1.84,35.14,0.5
5524,2005,Germany,VFR,Air,15+ nights,65+,1.84,38.84,0.22
5525,2005,Germany,VFR,Sea,4-7 nights,45-54,0.9,5.28,0.15
5526,2005,Germany,VFR,Sea,8-14 nights,45-54,0.87,6.80,0.0
5527,2005,Germany,VFR,Sea,15+ nights,55-64,1.03,7.43,0.19
5528,2005,Germany,Study,Air,15+ nights,16-24,0.78,20.99,1.56
5529,2005,Germany,Study,Air,15+ nights,25-34,1.7,97.08,2.15
5530,2005,Germany,Other,Air,1-3 nights,45-54,1.73,3.45,0.37
5531,2005,Germany,Other,Air,1-3 nights,55-64,1.73,3.45,3.96
5532,2005,Germany,Other,Air,4-7 nights,25-34,1.22,4.85,0.2
5533,2005,Germany,Other,Air,4-7 nights,45-54,0.31,1.23,0.24
5534,2005,Germany,Other,Air,4-7 nights,55-64,1.02,4.06,0.06
6133,2005,Germany,Holiday,Air,1-3 nights,0-15,0.86,2.57,0.14
6134,2005,Germany,Holiday,Air,1-3 nights,16-24,1.72,4.29,0.35
6135,2005,Germany,Holiday,Air,1-3 nights,25-34,0.78,2.34,0.25
6136,2005,Germany,Holiday,Air,1-3 nights,35-44,1.19,3.57,0.45
6137,2005,Germany,Holiday,Air,1-3 nights,45-54,0.86,2.57,0.17
6138,2005,Germany,Holiday,Air,4-7 nights,25-34,1.72,9.43,0.74
6139,2005,Germany,Holiday,Air,4-7 nights,35-44,2.58,11.15,0.7
6140,2005,Germany,Holiday,Air,15+ nights,55-64,0.48,7.70,0.77
6141,2005,Germany,Holiday,Sea,1-3 nights,65+,1.03,3.19,0.24
6142,2005,Germany,Holiday,Sea,4-7 nights,55-64,1.03,6.39,0.77
6143,2005,Germany,Holiday,Sea,4-7 nights,65+,1.03,6.39,0.35
6144,2005,Germany,Holiday,Tunnel,8-14 nights,25-34,1.1,9.81,0.02
6145,2005,Germany,Business,Air,1-3 nights,25-34,0.35,0.36,0.01
6146,2005,Germany,Business,Air,1-3 nights,35-44,2.11,3.80,0.75
6147,2005,Germany,Business,Air,1-3 nights,45-54,5.31,10.56,2.12
6148,2005,Germany,Business,Air,1-3 nights,55-64,0.79,0.82,0.1
6149,2005,Germany,Business,Air,4-7 nights,25-34,1.18,4.90,0.34
6150,2005,Germany,Business,Sea,15+ nights,35-44,0.51,11.73,0.24
6151,2005,Germany,VFR,Air,1-3 nights,55-64,0.83,1.64,0.1
6152,2005,Germany,VFR,Air,4-7 nights,25-34,1.66,7.39,0.54
6153,2005,Germany,VFR,Air,4-7 nights,35-44,1.66,7.39,0.17
6154,2005,Germany,VFR,Air,8-14 nights,16-24,0.83,10.67,0.35
6155,2005,Germany,VFR,Air,8-14 nights,25-34,0.83,1.81,0.09
6156,2005,Germany,VFR,Air,8-14 nights,35-44,0.83,9.03,0.18
6157,2005,Germany,VFR,Air,8-14 nights,65+,0.92,10.04,0.07
6158,2005,Germany,VFR,Air,15+ nights,25-34,3.63,75.50,3.14
6525,2006,Germany,Holiday,Air,1-3 nights,25-34,0.55,1.63,0.21
6526,2006,Germany,Holiday,Air,1-3 nights,35-44,0.42,0.83,0.08
6527,2006,Germany,Holiday,Air,1-3 nights,45-54,0.55,0.54,0.04
6528,2006,Germany,Holiday,Air,4-7 nights,25-34,0.55,3.26,0.19
6529,2006,Germany,Holiday,Air,4-7 nights,35-44,0.55,2.18,0.23
6530,2006,Germany,Holiday,Sea,1-3 nights,16-24,1.16,3.49,0.3
6531,2006,Germany,Holiday,Sea,1-3 nights,45-54,0.58,1.75,0.14
6532,2006,Germany,Holiday,Sea,1-3 nights,65+,0.58,1.75,0.15
6533,2006,Germany,Holiday,Sea,4-7 nights,16-24,1.16,4.66,0.26
6534,2006,Germany,Business,Air,1-3 nights,35-44,1.94,4.53,0.56
6535,2006,Germany,Business,Air,1-3 nights,45-54,0.37,0.37,0.05
6536,2006,Germany,Business,Air,1-3 nights,55-64,0.87,0.87,0.15
6537,2006,Germany,Business,Air,4-7 nights,35-44,1.1,3.31,0.41
6538,2006,Germany,Business,Sea,1-3 nights,45-54,1.62,3.24,0.0
6539,2006,Germany,VFR,Air,1-3 nights,25-34,1.27,3.74,0.06
6540,2006,Germany,VFR,Air,1-3 nights,35-44,2.83,5.57,1.49
6541,2006,Germany,VFR,Air,1-3 nights,45-54,1.32,3.89,0.16
6542,2006,Germany,VFR,Air,1-3 nights,65+,0.54,1.59,0.07
6543,2006,Germany,VFR,Air,4-7 nights,16-24,1.73,9.18,0.86
6544,2006,Germany,VFR,Air,4-7 nights,45-54,0.74,1.45,0.1
6545,2006,Germany,VFR,Air,8-14 nights,0-15,0.54,7.41,0.15
6546,2006,Germany,VFR,Air,8-14 nights,16-24,0.54,4.23,0.04
6547,2006,Germany,VFR,Air,8-14 nights,25-34,1.87,12.93,0.27
6548,2006,Germany,Study,Air,15+ nights,16-24,0.58,68.60,1.7
6549,2006,Germany,Other,Air,4-7 nights,25-34,0.55,4.54,0.15
6550,2006,Germany,Other,Air,15+ nights,0-15,0.55,22.70,0.0
6916,2006,Germany,Holiday,Air,1-3 nights,16-24,1.64,4.88,0.25
6917,2006,Germany,Holiday,Air,1-3 nights,25-34,0.88,2.62,0.3
6918,2006,Germany,Holiday,Air,1-3 nights,35-44,2.98,5.57,0.45
6919,2006,Germany,Holiday,Air,4-7 nights,0-15,1.39,6.90,0.39
6920,2006,Germany,Holiday,Air,4-7 nights,25-34,4.3,23.80,2.42
6921,2006,Germany,Holiday,Air,4-7 nights,35-44,0.88,6.12,0.34
6922,2006,Germany,Holiday,Air,4-7 nights,45-54,1.77,7.87,0.42
6923,2006,Germany,Holiday,Air,8-14 nights,25-34,1.77,16.62,0.91
6924,2006,Germany,Holiday,Air,8-14 nights,45-54,0.93,2.76,0.21
6925,2006,Germany,Holiday,Air,8-14 nights,55-64,10.37,101.55,13.21
6926,2006,Germany,Holiday,Air,15+ nights,35-44,0.88,16.62,0.45
6927,2006,Germany,Holiday,Air,15+ nights,45-54,3.42,71.04,1.37
6928,2006,Germany,Holiday,Air,15+ nights,65+,3.42,36.54,4.14
6929,2006,Germany,Holiday,Sea,4-7 nights,16-24,0.43,2.15,0.12
6930,2006,Germany,Holiday,Sea,4-7 nights,35-44,1.72,9.45,0.98
6931,2006,Germany,Holiday,Sea,4-7 nights,45-54,0.86,4.30,0.39
6932,2006,Germany,Holiday,Sea,4-7 nights,55-64,1.72,8.59,0.56
6933,2006,Germany,Holiday,Sea,4-7 nights,65+,2.58,15.47,1.45
6934,2006,Germany,Holiday,Sea,8-14 nights,45-54,1.29,9.47,0.68
6935,2006,Germany,Holiday,Sea,8-14 nights,55-64,2.58,23.26,2.06
6936,2006,Germany,Holiday,Sea,8-14 nights,65+,2.58,23.20,1.64
6937,2006,Germany,Business,Air,1-3 nights,16-24,3.39,17.62,0.26
6938,2006,Germany,Business,Air,1-3 nights,25-34,0.53,1.82,0.21
6939,2006,Germany,Business,Air,1-3 nights,35-44,4.91,8.50,0.96
6940,2006,Germany,Business,Air,1-3 nights,45-54,0.38,0.37,0.06
6941,2006,Germany,Business,Air,4-7 nights,25-34,1.63,11.30,0.42
6942,2006,Germany,Business,Air,4-7 nights,35-44,0.74,2.92,0.52
6943,2006,Germany,Business,Air,8-14 nights,35-44,0.54,1.87,0.15
6944,2006,Germany,Business,Sea,8-14 nights,25-34,0.92,9.09,0.1
6945,2006,Germany,VFR,Air,1-3 nights,16-24,1.76,5.28,0.19
6946,2006,Germany,VFR,Air,1-3 nights,25-34,0.88,2.64,0.18
6947,2006,Germany,VFR,Air,1-3 nights,35-44,1.09,3.27,0.24
6948,2006,Germany,VFR,Air,1-3 nights,45-54,0.88,2.64,0.04
6949,2006,Germany,VFR,Air,4-7 nights,16-24,1.39,5.55,0.09
6950,2006,Germany,VFR,Air,4-7 nights,25-34,2.63,11.74,0.55
6951,2006,Germany,VFR,Air,8-14 nights,25-34,0.88,7.04,0.1
6952,2006,Germany,VFR,Air,15+ nights,45-54,1.91,30.43,1.94
6953,2006,Germany,VFR,Air,15+ nights,65+,0.63,10.03,0.54
6954,2006,Germany,VFR,Sea,8-14 nights,0-15,1.05,11.44,0.05
6955,2006,Germany,VFR,Sea,8-14 nights,45-54,0.44,3.48,0.16
6956,2006,Germany,VFR,Sea,15+ nights,65+,0.44,17.40,0.44
6957,2006,Germany,Study,Air,4-7 nights,16-24,0.66,4.76,0.84
6958,2006,Germany,Study,Air,15+ nights,25-34,0.89,52.26,0.95
6959,2006,Germany,Other,Air,4-7 nights,35-44,0.86,3.30,0.29
6960,2006,Germany,Other,Air,8-14 nights,65+,0.86,8.24,0.26
7468,2006,Germany,Holiday,Air,1-3 nights,35-44,2.54,4.96,0.57
7469,2006,Germany,Holiday,Air,1-3 nights,45-54,3.03,7.81,0.73
7470,2006,Germany,Holiday,Air,4-7 nights,16-24,5.4,26.47,1.45
7471,2006,Germany,Holiday,Air,4-7 nights,25-34,1.0,6.76,0.15
7472,2006,Germany,Holiday,Air,4-7 nights,35-44,3.82,26.24,2.1
7473,2006,Germany,Holiday,Air,4-7 nights,45-54,5.06,34.20,3.09
7474,2006,Germany,Holiday,Air,4-7 nights,55-64,1.79,12.52,0.8
7475,2006,Germany,Holiday,Air,4-7 nights,65+,2.03,13.72,1.04
7476,2006,Germany,Holiday,Air,8-14 nights,16-24,1.79,8.29,0.33
7477,2006,Germany,Holiday,Air,8-14 nights,25-34,9.31,98.22,5.36
7478,2006,Germany,Holiday,Air,8-14 nights,35-44,6.69,53.72,3.11
7479,2006,Germany,Holiday,Air,8-14 nights,45-54,2.03,23.52,1.82
7480,2006,Germany,Holiday,Air,8-14 nights,55-64,1.79,16.10,1.25
7481,2006,Germany,Holiday,Air,8-14 nights,65+,5.58,52.10,9.04
7482,2006,Germany,Holiday,Air,15+ nights,0-15,0.88,15.86,0.43
7483,2006,Germany,Holiday,Air,15+ nights,16-24,1.0,16.41,0.51
7484,2006,Germany,Holiday,Air,15+ nights,25-34,2.8,50.26,1.07
7485,2006,Germany,Holiday,Air,15+ nights,35-44,0.52,7.47,0.11
7486,2006,Germany,Holiday,Air,15+ nights,45-54,0.52,8.97,0.58
7487,2006,Germany,Holiday,Air,15+ nights,55-64,1.24,134.65,2.25
7488,2006,Germany,Holiday,Sea,4-7 nights,0-15,0.71,2.09,0.02
7489,2006,Germany,Holiday,Sea,4-7 nights,16-24,5.48,24.62,1.35
7490,2006,Germany,Holiday,Sea,4-7 nights,45-54,1.36,6.27,0.69
7491,2006,Germany,Holiday,Sea,4-7 nights,55-64,2.04,11.59,1.29
7492,2006,Germany,Holiday,Sea,4-7 nights,65+,5.51,26.74,2.12
7493,2006,Germany,Holiday,Sea,8-14 nights,0-15,0.71,7.67,0.19
7494,2006,Germany,Holiday,Sea,8-14 nights,16-24,4.78,46.25,1.63
7495,2006,Germany,Holiday,Sea,8-14 nights,25-34,3.41,32.87,1.64
7496,2006,Germany,Holiday,Sea,8-14 nights,45-54,0.71,9.76,0.72
7497,2006,Germany,Holiday,Sea,8-14 nights,55-64,1.36,8.86,0.77
7498,2006,Germany,Holiday,Sea,8-14 nights,65+,2.73,19.77,1.69
7499,2006,Germany,Holiday,Sea,15+ nights,0-15,2.73,32.14,0.46
7500,2006,Germany,Holiday,Sea,15+ nights,16-24,2.32,31.29,0.91
7501,2006,Germany,Holiday,Sea,15+ nights,25-34,0.71,12.55,0.0
7502,2006,Germany,Holiday,Sea,15+ nights,35-44,0.71,10.46,0.14
7503,2006,Germany,Holiday,Sea,15+ nights,45-54,3.03,65.79,1.39
7504,2006,Germany,Holiday,Sea,15+ nights,55-64,1.61,29.06,0.75
7505,2006,Germany,Business,Air,1-3 nights,25-34,2.18,2.24,0.55
7506,2006,Germany,Business,Air,1-3 nights,35-44,1.27,2.61,0.23
7507,2006,Germany,Business,Air,4-7 nights,25-34,2.05,14.75,0.0
7508,2006,Germany,Business,Air,8-14 nights,25-34,1.75,21.03,0.2
7509,2006,Germany,Business,Sea,1-3 nights,35-44,2.62,2.62,0.05
7510,2006,Germany,VFR,Air,1-3 nights,16-24,2.15,6.63,0.77
7511,2006,Germany,VFR,Air,1-3 nights,25-34,1.06,3.27,0.17
7512,2006,Germany,VFR,Air,4-7 nights,25-34,4.54,27.19,1.19
7513,2006,Germany,VFR,Air,4-7 nights,35-44,3.14,20.44,0.84
7514,2006,Germany,VFR,Air,4-7 nights,45-54,1.06,7.62,0.27
7515,2006,Germany,VFR,Air,8-14 nights,0-15,4.26,46.07,1.12
7516,2006,Germany,VFR,Air,8-14 nights,16-24,3.48,37.73,2.21
7517,2006,Germany,VFR,Air,8-14 nights,25-34,9.04,91.29,3.1
7518,2006,Germany,VFR,Air,15+ nights,45-54,2.15,72.97,0.97
7519,2006,Germany,VFR,Sea,4-7 nights,35-44,0.68,4.77,0.08
7520,2006,Germany,VFR,Sea,15+ nights,0-15,0.68,14.31,0.12
7521,2006,Germany,Study,Air,4-7 nights,16-24,0.88,4.40,0.19
7522,2006,Germany,Other,Air,1-3 nights,45-54,0.88,2.64,0.23
7523,2006,Germany,Other,Sea,1-3 nights,0-15,1.04,0.99,0.09
8094,2006,Germany,Holiday,Air,4-7 nights,0-15,3.91,23.48,0.96
8095,2006,Germany,Business,Air,1-3 nights,25-34,5.47,6.19,3.0
8096,2006,Germany,Business,Air,1-3 nights,35-44,1.08,3.17,0.17
8097,2006,Germany,Business,Air,1-3 nights,45-54,2.38,4.20,1.07
8098,2006,Germany,Business,Air,4-7 nights,25-34,1.2,4.74,0.81
8099,2006,Germany,Business,Air,4-7 nights,35-44,1.09,7.50,1.48
8100,2006,Germany,Business,Sea,1-3 nights,25-34,3.85,3.85,0.31
8101,2006,Germany,Business,Tunnel,4-7 nights,25-34,1.1,1.10,0.01
8102,2006,Germany,VFR,Air,1-3 nights,45-54,1.67,4.96,0.12
8103,2006,Germany,VFR,Air,1-3 nights,55-64,0.92,1.82,0.09
8104,2006,Germany,VFR,Air,4-7 nights,16-24,0.84,5.79,0.15
8105,2006,Germany,VFR,Air,4-7 nights,25-34,4.05,17.73,0.63
8106,2006,Germany,VFR,Air,4-7 nights,35-44,0.84,4.96,0.04
8107,2006,Germany,VFR,Air,4-7 nights,45-54,0.84,4.14,0.07
8108,2006,Germany,Other,Tunnel,8-14 nights,0-15,1.1,2.20,0.01
8426,2007,Germany,Holiday,Air,1-3 nights,25-34,3.34,6.98,0.37
8427,2007,Germany,Holiday,Air,1-3 nights,45-54,3.34,6.98,0.6
8428,2007,Germany,Holiday,Air,4-7 nights,16-24,0.96,5.03,0.13
8429,2007,Germany,Holiday,Air,4-7 nights,25-34,0.48,2.52,0.03
8430,2007,Germany,Holiday,Air,4-7 nights,35-44,0.96,4.02,0.48
8431,2007,Germany,Holiday,Air,4-7 nights,45-54,3.34,13.96,3.29
8432,2007,Germany,Holiday,Air,8-14 nights,45-54,0.96,12.07,0.79
8433,2007,Germany,Business,Air,1-3 nights,25-34,0.93,2.77,18.36
8434,2007,Germany,Business,Air,1-3 nights,35-44,0.72,2.15,0.15
8435,2007,Germany,Business,Air,1-3 nights,45-54,1.0,1.00,0.29
8436,2007,Germany,Business,Air,1-3 nights,55-64,2.81,2.81,1.43
8437,2007,Germany,Business,Air,4-7 nights,35-44,2.24,7.88,0.88
8438,2007,Germany,Business,Air,4-7 nights,45-54,0.52,2.58,0.21
8439,2007,Germany,Business,Air,4-7 nights,55-64,0.78,3.89,0.09
8440,2007,Germany,Business,Sea,1-3 nights,16-24,2.01,2.01,0.23
8441,2007,Germany,VFR,Air,1-3 nights,16-24,3.24,6.38,0.27
8442,2007,Germany,VFR,Air,1-3 nights,25-34,2.84,5.58,1.18
8443,2007,Germany,VFR,Air,1-3 nights,35-44,0.64,1.88,0.08
8444,2007,Germany,VFR,Air,4-7 nights,25-34,0.94,3.68,0.13
8445,2007,Germany,VFR,Air,4-7 nights,45-54,6.08,23.91,1.47
8446,2007,Germany,VFR,Air,8-14 nights,16-24,0.94,9.19,0.08
8447,2007,Germany,VFR,Air,15+ nights,16-24,0.94,25.73,1.42
8448,2007,Germany,VFR,Tunnel,15+ nights,35-44,0.53,2.67,0.09
8449,2007,Germany,Other,Air,1-3 nights,16-24,0.74,0.69,0.11
8450,2007,Germany,Other,Air,1-3 nights,25-34,0.95,2.65,0.2
8451,2007,Germany,Other,Air,8-14 nights,25-34,0.95,6.18,0.05
8815,2007,Germany,Holiday,Air,1-3 nights,25-34,2.37,4.65,0.41
8816,2007,Germany,Holiday,Air,1-3 nights,35-44,2.37,5.81,0.65
8817,2007,Germany,Holiday,Air,4-7 nights,0-15,1.35,7.92,0.41
8818,2007,Germany,Holiday,Air,4-7 nights,25-34,4.26,15.78,1.0
8819,2007,Germany,Holiday,Air,4-7 nights,35-44,13.78,65.78,4.89
8820,2007,Germany,Holiday,Air,4-7 nights,45-54,10.87,66.01,5.46
8821,2007,Germany,Holiday,Air,4-7 nights,55-64,11.33,80.45,6.67
8822,2007,Germany,Holiday,Air,4-7 nights,65+,4.01,28.85,3.12
8823,2007,Germany,Holiday,Air,8-14 nights,16-24,0.52,4.84,0.28
8824,2007,Germany,Holiday,Air,8-14 nights,25-34,2.13,21.36,0.94
8825,2007,Germany,Holiday,Air,8-14 nights,35-44,2.53,24.97,0.98
8826,2007,Germany,Holiday,Air,8-14 nights,45-54,3.31,38.99,3.34
8827,2007,Germany,Holiday,Air,8-14 nights,55-64,4.01,41.22,2.84
8828,2007,Germany,Holiday,Air,8-14 nights,65+,3.31,29.24,7.28
8829,2007,Germany,Holiday,Air,15+ nights,25-34,1.35,19.79,0.89
8830,2007,Germany,Holiday,Sea,1-3 nights,55-64,0.56,1.70,0.13
8831,2007,Germany,Holiday,Sea,1-3 nights,65+,0.56,1.70,0.04
8832,2007,Germany,Holiday,Sea,4-7 nights,0-15,2.76,15.44,0.52
8833,2007,Germany,Holiday,Sea,4-7 nights,25-34,0.56,2.83,0.08
8834,2007,Germany,Holiday,Sea,4-7 nights,45-54,0.21,1.04,0.18
8835,2007,Germany,Holiday,Sea,4-7 nights,55-64,0.56,2.83,0.12
8836,2007,Germany,Holiday,Sea,4-7 nights,65+,1.13,5.67,0.54
8837,2007,Germany,Holiday,Sea,8-14 nights,35-44,1.08,11.92,0.49
8838,2007,Germany,Holiday,Sea,8-14 nights,45-54,0.97,8.88,0.37
8839,2007,Germany,Holiday,Sea,8-14 nights,55-64,0.56,5.10,0.65
8840,2007,Germany,Holiday,Sea,8-14 nights,65+,0.56,5.10,0.6
8841,2007,Germany,Holiday,Sea,15+ nights,35-44,0.54,10.30,0.68
8842,2007,Germany,Business,Air,1-3 nights,35-44,0.43,0.43,0.07
8843,2007,Germany,Business,Air,1-3 nights,45-54,2.99,2.96,0.56
8844,2007,Germany,Business,Air,1-3 nights,55-64,0.19,0.56,0.1
8845,2007,Germany,Business,Air,4-7 nights,35-44,1.35,6.67,0.7
8846,2007,Germany,VFR,Air,1-3 nights,16-24,1.25,2.60,0.12
8847,2007,Germany,VFR,Air,1-3 nights,55-64,1.25,3.90,0.11
8848,2007,Germany,VFR,Air,4-7 nights,16-24,6.18,35.71,1.24
8849,2007,Germany,VFR,Air,4-7 nights,45-54,1.25,5.20,0.06
8850,2007,Germany,VFR,Air,4-7 nights,65+,3.5,25.46,0.94
8851,2007,Germany,VFR,Air,8-14 nights,16-24,1.42,20.68,0.31
8852,2007,Germany,VFR,Sea,4-7 nights,0-15,0.53,3.72,0.0
8853,2007,Germany,VFR,Sea,8-14 nights,65+,0.31,3.74,0.11
8854,2007,Germany,Study,Air,8-14 nights,25-34,3.33,35.93,2.64
8855,2007,Germany,Study,Air,15+ nights,25-34,3.33,529.17,17.61
9341,2007,Germany,Holiday,Air,1-3 nights,25-34,1.72,5.18,0.46
9342,2007,Germany,Holiday,Air,1-3 nights,35-44,2.94,5.92,0.96
9343,2007,Germany,Holiday,Air,1-3 nights,55-64,2.49,5.79,0.67
9344,2007,Germany,Holiday,Air,1-3 nights,65+,0.77,0.78,0.08
9345,2007,Germany,Holiday,Air,4-7 nights,16-24,0.3,1.49,0.28
9346,2007,Germany,Holiday,Air,4-7 nights,25-34,5.74,24.06,1.71
9347,2007,Germany,Holiday,Air,4-7 nights,35-44,0.3,1.19,0.11
9348,2007,Germany,Holiday,Air,4-7 nights,45-54,3.43,15.55,1.84
9349,2007,Germany,Holiday,Air,4-7 nights,55-64,0.77,5.44,0.17
9350,2007,Germany,Holiday,Air,4-7 nights,65+,2.19,15.00,1.31
9351,2007,Germany,Holiday,Air,8-14 nights,16-24,2.01,19.73,0.88
9352,2007,Germany,Holiday,Air,8-14 nights,25-34,6.39,56.88,2.91
9353,2007,Germany,Holiday,Air,8-14 nights,35-44,2.49,24.88,2.87
9354,2007,Germany,Holiday,Air,8-14 nights,45-54,6.32,61.51,16.28
